sample,time,code,chan,trialIdx
2227070,2174.873046875,351,0,129
2228783,2176.5458984375,112,-1,129
2228862,2176.623046875,350,0,129
2228970,2176.728515625,351,0,129
2229101,2176.8564453125,350,0,129
2229194,2176.947265625,351,0,129
2229304,2177.0546875,350,0,129
2229514,2177.259765625,101,-1,129
2229565,2177.3095703125,351,0,129
2237852,2185.40234375,15,-1,130
2238465,2186.0009765625,350,1,130
2238538,2186.072265625,351,1,130
2238875,2186.4013671875,1,-1,130
2246046,2193.404296875,115,-1,130
2246525,2193.8720703125,350,1,130
2246709,2194.0517578125,103,-1,130
2246746,2194.087890625,351,1,130
2255039,2202.1865234375,12,-1,131
2256064,2203.1875,1,-1,131
2263232,2210.1875,112,-1,131
2263794,2210.736328125,350,0,131
2264097,2211.0322265625,101,-1,131
2264114,2211.048828125,351,0,131
2272449,2219.1884765625,15,-1,132
2273333,2220.0517578125,350,1,132
2273375,2220.0927734375,351,1,132
2273473,2220.1884765625,1,-1,132
2279339,2225.9169921875,350,0,132
2279401,2225.9775390625,351,0,132
2279666,2226.236328125,350,0,132
2279746,2226.314453125,351,0,132
2280643,2227.1904296875,115,-1,132
2281591,2228.1162109375,350,1,132
2281696,2228.21875,351,1,132
2281715,2228.2373046875,350,1,132
2281890,2228.408203125,103,-1,132
2281914,2228.431640625,351,1,132
2290227,2236.5498046875,12,-1,133
2291251,2237.5498046875,1,-1,133
2298422,2244.552734375,112,-1,133
2298791,2244.9130859375,350,0,133
2299086,2245.201171875,351,0,133
2299455,2245.5615234375,350,0,133
2299494,2245.599609375,351,0,133
2299544,2245.6484375,350,0,133
2299603,2245.7060546875,351,0,133
2299702,2245.802734375,350,0,133
2299902,2245.998046875,101,-1,133
2299911,2246.0068359375,351,0,133
2308232,2254.1328125,12,-1,134
2309253,2255.1298828125,1,-1,134
2316423,2262.1318359375,112,-1,134
2316715,2262.4169921875,350,0,134
2316778,2262.478515625,351,0,134
2316804,2262.50390625,350,0,134
2316850,2262.548828125,351,0,134
2316875,2262.5732421875,350,0,134
2317157,2262.8486328125,101,-1,134
2317162,2262.853515625,351,0,134
2325489,2270.9853515625,15,-1,135
2326512,2271.984375,1,-1,135
2333151,2278.4677734375,350,1,135
2333215,2278.5302734375,351,1,135
2333334,2278.646484375,350,1,135
2333424,2278.734375,351,1,135
2333459,2278.7685546875,350,1,135
2333520,2278.828125,351,1,135
2333561,2278.8681640625,350,1,135
2333591,2278.8974609375,351,1,135
2333612,2278.91796875,350,1,135
2333646,2278.951171875,351,1,135
2333684,2278.98828125,115,-1,135
2334224,2279.515625,350,1,135
2334461,2279.7470703125,103,-1,135
2334467,2279.7529296875,351,1,135
2342804,2287.89453125,12,-1,136
2343830,2288.896484375,1,-1,136
2350998,2295.896484375,112,-1,136
2351505,2296.3916015625,350,0,136
2351817,2296.6962890625,351,0,136
2351824,2296.703125,101,-1,136
2360184,2304.8671875,15,-1,137
2361208,2305.8671875,1,-1,137
2368379,2312.8701171875,115,-1,137
2368578,2313.064453125,350,1,137
2368632,2313.1171875,351,1,137
2368766,2313.248046875,350,1,137
2368817,2313.2978515625,351,1,137
2368835,2313.3154296875,350,1,137
2369078,2313.552734375,103,-1,137
2369093,2313.5673828125,351,1,137
2377416,2321.6953125,15,-1,138
2378438,2322.693359375,1,-1,138
2385212,2329.30859375,350,1,138
2385275,2329.3701171875,351,1,138
2385464,2329.5546875,350,1,138
2385531,2329.6201171875,351,1,138
2385607,2329.6943359375,115,-1,138
2385628,2329.71484375,350,1,138
2385686,2329.771484375,351,1,138
2385783,2329.8662109375,350,1,138
2385823,2329.9052734375,351,1,138
2385837,2329.9189453125,350,1,138
2385869,2329.9501953125,351,1,138
2386004,2330.08203125,350,1,138
2386068,2330.14453125,351,1,138
2386083,2330.1591796875,350,1,138
2386293,2330.3642578125,103,-1,138
2386339,2330.4091796875,351,1,138
2394655,2338.5302734375,15,-1,139
2395679,2339.5302734375,1,-1,139
2402350,2346.044921875,350,1,139
2402379,2346.0732421875,351,1,139
2402850,2346.533203125,115,-1,139
2403312,2346.984375,350,1,139
2403519,2347.1865234375,351,1,139
2404220,2347.87109375,350,1,139
2404381,2348.0283203125,103,-1,139
2404423,2348.0693359375,351,1,139
2412742,2356.193359375,12,-1,140
2413767,2357.1943359375,1,-1,140
2420936,2364.1953125,112,-1,140
2421620,2364.86328125,350,0,140
2421849,2365.0869140625,101,-1,140
2421868,2365.10546875,351,0,140
2430184,2373.2265625,15,-1,141
2431208,2374.2265625,1,-1,141
2433695,2376.6552734375,350,0,141
2433765,2376.7236328125,351,0,141
2435956,2378.86328125,350,0,141
2436006,2378.912109375,351,0,141
2438038,2380.896484375,350,0,141
2438093,2380.9501953125,351,0,141
2438379,2381.2294921875,115,-1,141
2438955,2381.7919921875,350,1,141
2439042,2381.876953125,351,1,141
2439079,2381.9130859375,350,1,141
2439244,2382.07421875,103,-1,141
2439269,2382.0986328125,351,1,141
2447589,2390.2236328125,15,-1,142
2448614,2391.224609375,1,-1,142
2455783,2398.2255859375,115,-1,142
2456766,2399.185546875,350,1,142
2456829,2399.2470703125,351,1,142
2456856,2399.2734375,350,1,142
2457013,2399.4267578125,103,-1,142
2457032,2399.4453125,351,1,142
2465349,2407.5673828125,12,-1,143
2466373,2408.5673828125,1,-1,143
2468620,2410.76171875,350,0,143
2468688,2410.828125,351,0,143
2473544,2415.5703125,112,-1,143
2473707,2415.7294921875,350,0,143
2473772,2415.79296875,351,0,143
2473942,2415.958984375,350,0,143
2474153,2416.1650390625,101,-1,143
2474168,2416.1796875,351,0,143
2482498,2424.314453125,12,-1,144
2483522,2425.314453125,1,-1,144
2490693,2432.3173828125,112,-1,144
2490764,2432.38671875,350,0,144
2490917,2432.5361328125,351,0,144
2491091,2432.7060546875,350,0,144
2491106,2432.720703125,351,0,144
2491195,2432.8076171875,350,0,144
2491402,2433.009765625,101,-1,144
2491407,2433.0146484375,351,0,144
2499743,2441.1552734375,15,-1,145
2500767,2442.1552734375,1,-1,145
2500881,2442.2666015625,350,1,145
2500945,2442.3291015625,351,1,145
2507936,2449.15625,115,-1,145
2508263,2449.4755859375,350,1,145
2508352,2449.5625,350,0,145
2508374,2449.583984375,351,0,145
2508506,2449.712890625,103,-1,145
2508527,2449.7333984375,351,1,145
2516857,2457.8681640625,15,-1,146
2517881,2458.8681640625,1,-1,146
2518616,2459.5859375,350,0,146
2518663,2459.6318359375,351,0,146
2522572,2463.44921875,350,1,146
2522648,2463.5234375,351,1,146
2522661,2463.5361328125,350,1,146
2522682,2463.556640625,351,1,146
2522778,2463.650390625,350,1,146
2522840,2463.7109375,351,1,146
2522888,2463.7578125,350,1,146
2522955,2463.8232421875,351,1,146
2525053,2465.8720703125,115,-1,146
2525246,2466.060546875,350,1,146
2525310,2466.123046875,351,1,146
2525364,2466.17578125,350,1,146
2525539,2466.3466796875,103,-1,146
2525570,2466.376953125,351,1,146
2533883,2474.4951171875,12,-1,147
2534907,2475.4951171875,1,-1,147
2539548,2480.02734375,350,0,147
2539614,2480.091796875,351,0,147
2540374,2480.833984375,350,0,147
2540416,2480.875,351,0,147
2542078,2482.498046875,112,-1,147
2542265,2482.6806640625,350,0,147
2542357,2482.7705078125,351,0,147
2542384,2482.796875,350,0,147
2542417,2482.8291015625,351,0,147
2542435,2482.8466796875,350,0,147
2542659,2483.0654296875,101,-1,147
2542706,2483.111328125,351,0,147
2551008,2491.21875,15,-1,148
2552032,2492.21875,1,-1,148
2559081,2499.1025390625,350,1,148
2559142,2499.162109375,351,1,148
2559175,2499.1943359375,350,1,148
2559193,2499.2119140625,351,1,148
2559204,2499.22265625,115,-1,148
2559317,2499.3330078125,350,1,148
2559343,2499.3583984375,351,1,148
2559561,2499.5712890625,350,1,148
2559759,2499.7646484375,103,-1,148
2559800,2499.8046875,351,1,148
2568097,2507.9072265625,12,-1,149
2568221,2508.0283203125,350,1,149
2568301,2508.1064453125,351,1,149
2569119,2508.9052734375,1,-1,149
2571956,2511.67578125,350,1,149
2572042,2511.759765625,351,1,149
2576290,2515.908203125,112,-1,149
2576465,2516.0791015625,350,0,149
2576854,2516.458984375,101,-1,149
2576880,2516.484375,351,0,149
2585198,2524.607421875,12,-1,150
2586220,2525.60546875,1,-1,150
2589085,2528.4033203125,350,1,150
2589129,2528.4462890625,351,1,150
2589348,2528.66015625,350,1,150
2589424,2528.734375,351,1,150
2593116,2532.33984375,350,0,150
2593244,2532.46484375,351,0,150
2593266,2532.486328125,350,0,150
2593386,2532.603515625,351,0,150
2593389,2532.6064453125,112,-1,150
2593479,2532.6943359375,350,0,150
2593936,2533.140625,101,-1,150
2593979,2533.1826171875,351,0,150
2602269,2541.2783203125,15,-1,151
2603293,2542.2783203125,1,-1,151
2610464,2549.28125,115,-1,151
2610847,2549.6552734375,350,1,151
2611046,2549.849609375,103,-1,151
2611072,2549.875,351,1,151
2619399,2558.0068359375,12,-1,152
2620422,2559.005859375,1,-1,152
2627594,2566.009765625,112,-1,152
2627823,2566.2333984375,350,0,152
2628168,2566.5703125,101,-1,152
2628195,2566.5966796875,351,0,152
2636496,2574.703125,12,-1,153
2637521,2575.7041015625,1,-1,153
2643681,2581.7197265625,350,0,153
2643741,2581.7783203125,351,0,153
2643790,2581.826171875,350,0,153
2643846,2581.880859375,351,0,153
2643918,2581.951171875,350,0,153
2643973,2582.0048828125,351,0,153
2644005,2582.0361328125,350,0,153
2644058,2582.087890625,351,0,153
2644114,2582.142578125,350,0,153
2644175,2582.2021484375,351,0,153
2644248,2582.2734375,350,0,153
2644308,2582.33203125,351,0,153
2644358,2582.380859375,350,0,153
2644419,2582.4404296875,351,0,153
2644463,2582.4833984375,350,0,153
2644517,2582.5361328125,351,0,153
2644560,2582.578125,350,0,153
2644612,2582.62890625,351,0,153
2644655,2582.6708984375,350,0,153
2644690,2582.705078125,112,-1,153
2644738,2582.751953125,351,0,153
2644772,2582.78515625,350,0,153
2644821,2582.8330078125,351,0,153
2644846,2582.857421875,350,0,153
2645018,2583.025390625,351,0,153
2645062,2583.068359375,350,0,153
2645288,2583.2890625,101,-1,153
2645307,2583.3076171875,351,0,153
2653626,2591.431640625,15,-1,154
2654650,2592.431640625,1,-1,154
2659906,2597.564453125,350,1,154
2659983,2597.6396484375,351,1,154
2660165,2597.8173828125,350,1,154
2660212,2597.86328125,351,1,154
2661821,2599.4345703125,115,-1,154
2662213,2599.8173828125,350,1,154
2662366,2599.966796875,103,-1,154
2662410,2600.009765625,351,1,154
2670696,2608.1015625,15,-1,155
2671720,2609.1015625,1,-1,155
2678888,2616.1015625,115,-1,155
2679245,2616.4501953125,350,1,155
2679440,2616.640625,103,-1,155
2679462,2616.662109375,351,1,155
2687785,2624.7900390625,15,-1,156
2688181,2625.1767578125,350,1,156
2688232,2625.2265625,351,1,156
2688626,2625.611328125,350,1,156
2688653,2625.6376953125,351,1,156
2688807,2625.7880859375,1,-1,156
2695979,2632.7919921875,115,-1,156
2696097,2632.9072265625,350,1,156
2696171,2632.9794921875,351,1,156
2696192,2633,350,1,156
2696235,2633.0419921875,351,1,156
2696261,2633.0673828125,350,1,156
2696460,2633.26171875,103,-1,156
2696478,2633.279296875,351,1,156
2704804,2641.41015625,15,-1,157
2705828,2642.41015625,1,-1,157
2710379,2646.8544921875,350,1,157
2710436,2646.91015625,351,1,157
2710556,2647.02734375,350,1,157
2710616,2647.0859375,351,1,157
2711001,2647.4619140625,350,1,157
2711045,2647.5048828125,351,1,157
2711095,2647.5537109375,350,1,157
2711124,2647.58203125,351,1,157
2711206,2647.662109375,350,1,157
2711260,2647.71484375,351,1,157
2711398,2647.849609375,350,1,157
2711427,2647.8779296875,351,1,157
2711568,2648.015625,350,1,157
2711584,2648.03125,351,1,157
2712112,2648.546875,350,1,157
2712132,2648.56640625,351,1,157
2712453,2648.8798828125,350,1,157
2712481,2648.9072265625,351,1,157
2712742,2649.162109375,350,1,157
2712758,2649.177734375,351,1,157
2712998,2649.412109375,115,-1,157
2713097,2649.5087890625,350,1,157
2713115,2649.5263671875,351,1,157
2713189,2649.5986328125,350,1,157
2713219,2649.6279296875,351,1,157
2713245,2649.6533203125,350,1,157
2713391,2649.7958984375,350,0,157
2713412,2649.81640625,351,0,157
2713459,2649.8623046875,103,-1,157
2713512,2649.9140625,351,1,157
2721823,2658.0302734375,12,-1,158
2722847,2659.0302734375,1,-1,158
2726818,2662.908203125,350,1,158
2726867,2662.9560546875,351,1,158
2730016,2666.03125,112,-1,158
2730284,2666.29296875,350,0,158
2730472,2666.4765625,101,-1,158
2730567,2666.5693359375,351,0,158
2738796,2674.60546875,12,-1,159
2739820,2675.60546875,1,-1,159
2746989,2682.6064453125,112,-1,159
2747264,2682.875,350,0,159
2747321,2682.9306640625,351,0,159
2747356,2682.96484375,350,0,159
2747589,2683.1923828125,101,-1,159
2747609,2683.2119140625,351,0,159
2779143,2714.0068359375,13,-1,160
2779977,2714.8212890625,350,1,160
2780117,2714.9580078125,351,1,160
2780166,2715.005859375,1,-1,160
2784173,2718.9189453125,350,0,160
2784189,2718.9345703125,351,0,160
2787338,2722.009765625,113,-1,160
2787530,2722.197265625,350,0,160
2787546,2722.212890625,351,0,160
2787647,2722.3115234375,350,0,160
2787802,2722.462890625,101,-1,160
2787821,2722.4814453125,351,0,160
2800243,2734.6123046875,13,-1,161
2801266,2735.611328125,1,-1,161
2806892,2741.10546875,350,0,161
2806978,2741.189453125,351,0,161
2808437,2742.6142578125,113,-1,161
2808569,2742.7431640625,350,0,161
2808671,2742.8427734375,351,0,161
2808755,2742.9248046875,350,0,161
2808924,2743.08984375,101,-1,161
2808944,2743.109375,351,0,161
2821354,2755.228515625,16,-1,162
2822378,2756.228515625,1,-1,162
2823329,2757.1572265625,350,0,162
2823418,2757.244140625,351,0,162
2829549,2763.2314453125,116,-1,162
2829828,2763.50390625,350,1,162
2830008,2763.6796875,103,-1,162
2830051,2763.7216796875,351,1,162
2842426,2775.806640625,16,-1,163
2843450,2776.806640625,1,-1,163
2850621,2783.8095703125,116,-1,163
2851028,2784.20703125,350,1,163
2851170,2784.345703125,103,-1,163
2851200,2784.375,351,1,163
2863627,2796.5107421875,13,-1,164
2864650,2797.509765625,1,-1,164
2871820,2804.51171875,113,-1,164
2872120,2804.8046875,350,0,164
2872164,2804.84765625,351,0,164
2872178,2804.861328125,350,0,164
2872334,2805.013671875,101,-1,164
2872380,2805.05859375,351,0,164
2884781,2817.1689453125,16,-1,165
2885805,2818.1689453125,1,-1,165
2892976,2825.171875,116,-1,165
2893058,2825.251953125,350,1,165
2893085,2825.2783203125,351,1,165
2893156,2825.34765625,350,1,165
2893211,2825.4013671875,351,1,165
2893292,2825.48046875,350,1,165
2893521,2825.7041015625,103,-1,165
2893562,2825.744140625,351,1,165
2905949,2837.8408203125,13,-1,166
2906973,2838.8408203125,1,-1,166
2913794,2845.501953125,350,0,166
2913814,2845.521484375,351,0,166
2914142,2845.841796875,113,-1,166
2914492,2846.18359375,350,0,166
2914695,2846.3818359375,101,-1,166
2914703,2846.3896484375,351,0,166
2927146,2858.541015625,16,-1,167
2928171,2859.5419921875,1,-1,167
2935340,2866.54296875,116,-1,167
2935599,2866.7958984375,350,1,167
2935787,2866.9794921875,103,-1,167
2935797,2866.9892578125,351,1,167
2948223,2879.1240234375,16,-1,168
2949246,2880.123046875,1,-1,168
2956417,2887.1259765625,116,-1,168
2957206,2887.896484375,350,1,168
2957257,2887.9462890625,351,1,168
2957271,2887.9599609375,350,1,168
2957293,2887.9814453125,351,1,168
2957353,2888.0400390625,350,1,168
2957390,2888.076171875,351,1,168
2957457,2888.1416015625,350,1,168
2957550,2888.232421875,351,1,168
2957573,2888.2548828125,350,1,168
2957749,2888.4267578125,103,-1,168
2957767,2888.4443359375,351,1,168
2970186,2900.572265625,13,-1,169
2970218,2900.603515625,350,0,169
2970260,2900.64453125,351,0,169
2971210,2901.572265625,1,-1,169
2974531,2904.8154296875,350,1,169
2974598,2904.880859375,351,1,169
2978380,2908.57421875,113,-1,169
2978420,2908.61328125,350,0,169
2978487,2908.6787109375,351,0,169
2978523,2908.7138671875,350,0,169
2978545,2908.7353515625,351,0,169
2978558,2908.748046875,350,0,169
2978792,2908.9765625,351,0,169
2978817,2909.0009765625,350,0,169
2979167,2909.3427734375,101,-1,169
2979226,2909.400390625,351,0,169
2991618,2921.501953125,13,-1,170
2992642,2922.501953125,1,-1,170
2999813,2929.5048828125,113,-1,170
3000078,2929.763671875,350,0,170
3000327,2930.0068359375,101,-1,170
3000368,2930.046875,351,0,170
3012765,2942.1533203125,13,-1,171
3013788,2943.15234375,1,-1,171
3014057,2943.4150390625,350,0,171
3014108,2943.46484375,351,0,171
3014187,2943.5419921875,350,0,171
3014226,2943.580078125,351,0,171
3020777,2949.9775390625,350,0,171
3020837,2950.0361328125,351,0,171
3020877,2950.0751953125,350,0,171
3020920,2950.1171875,351,0,171
3020947,2950.1435546875,350,0,171
3020959,2950.1552734375,113,-1,171
3021020,2950.21484375,351,0,171
3021047,2950.2412109375,350,0,171
3021129,2950.3212890625,351,0,171
3021157,2950.3486328125,350,0,171
3021543,2950.7255859375,101,-1,171
3021552,2950.734375,351,0,171
3033981,2962.8720703125,13,-1,172
3035004,2963.87109375,1,-1,172
3041152,2969.875,350,0,172
3041213,2969.9345703125,351,0,172
3041316,2970.03515625,350,0,172
3041361,2970.0791015625,351,0,172
3041573,2970.2861328125,350,0,172
3041677,2970.3876953125,351,0,172
3041739,2970.4482421875,350,0,172
3041786,2970.494140625,351,0,172
3041829,2970.5361328125,350,0,172
3041872,2970.578125,351,0,172
3041971,2970.6748046875,350,0,172
3042072,2970.7734375,351,0,172
3042096,2970.796875,350,0,172
3042140,2970.83984375,351,0,172
3042160,2970.859375,350,0,172
3042175,2970.8740234375,113,-1,172
3042254,2970.951171875,351,0,172
3042268,2970.96484375,350,0,172
3042298,2970.994140625,351,0,172
3042340,2971.03515625,350,0,172
3042607,2971.2958984375,101,-1,172
3042635,2971.3232421875,351,0,172
3055059,2983.4560546875,16,-1,173
3056083,2984.4560546875,1,-1,173
3063254,2991.458984375,116,-1,173
3063459,2991.6591796875,350,1,173
3063504,2991.703125,351,1,173
3063612,2991.80859375,350,1,173
3063795,2991.9873046875,350,0,173
3063837,2992.0283203125,103,-1,173
3063848,2992.0390625,351,1,173
3063857,2992.0478515625,351,0,173
3076268,3004.16796875,13,-1,174
3077293,3005.1689453125,1,-1,174
3081686,3009.458984375,350,0,174
3081702,3009.474609375,351,0,174
3084461,3012.1689453125,113,-1,174
3084605,3012.3095703125,350,0,174
3084637,3012.3408203125,351,0,174
3084724,3012.42578125,350,0,174
3084794,3012.494140625,351,0,174
3084818,3012.517578125,350,0,174
3084865,3012.5634765625,351,0,174
3084891,3012.5888671875,350,0,174
3085172,3012.86328125,101,-1,174
3085226,3012.916015625,351,0,174
3097602,3025.001953125,16,-1,175
3098417,3025.7978515625,350,1,175
3098475,3025.8544921875,351,1,175
3098626,3026.001953125,1,-1,175
3104884,3032.11328125,350,1,175
3104910,3032.138671875,351,1,175
3105053,3032.2783203125,350,1,175
3105069,3032.2939453125,351,1,175
3105796,3033.00390625,116,-1,175
3106217,3033.4150390625,350,1,175
3106435,3033.6279296875,103,-1,175
3106460,3033.65234375,351,1,175
3118874,3045.775390625,13,-1,176
3119438,3046.326171875,350,0,176
3119516,3046.40234375,351,0,176
3119898,3046.775390625,1,-1,176
3119954,3046.830078125,350,0,176
3119976,3046.8515625,351,0,176
3119999,3046.8740234375,350,0,176
3120042,3046.916015625,351,0,176
3126920,3053.6328125,350,0,176
3127005,3053.7158203125,351,0,176
3127069,3053.7783203125,113,-1,176
3127350,3054.052734375,350,0,176
3127499,3054.1982421875,101,-1,176
3127506,3054.205078125,351,0,176
3139938,3066.345703125,16,-1,177
3140959,3067.3427734375,1,-1,177
3142105,3068.4619140625,350,1,177
3142186,3068.541015625,351,1,177
3142208,3068.5625,350,1,177
3142265,3068.6181640625,351,1,177
3147534,3073.763671875,350,0,177
3147614,3073.841796875,351,0,177
3147676,3073.90234375,350,0,177
3147747,3073.9716796875,351,0,177
3147797,3074.0205078125,350,0,177
3147841,3074.0634765625,351,0,177
3147896,3074.1171875,350,0,177
3147950,3074.169921875,351,0,177
3148009,3074.2275390625,350,0,177
3148042,3074.259765625,351,0,177
3148097,3074.3134765625,350,0,177
3148130,3074.345703125,116,-1,177
3148141,3074.3564453125,351,0,177
3148180,3074.39453125,350,0,177
3148251,3074.4638671875,351,0,177
3148322,3074.533203125,350,0,177
3148342,3074.552734375,351,0,177
3148390,3074.599609375,350,0,177
3148449,3074.6572265625,351,0,177
3148501,3074.7080078125,350,0,177
3148571,3074.7763671875,351,0,177
3148762,3074.962890625,350,1,177
3148801,3075.0009765625,350,0,177
3148863,3075.0615234375,351,0,177
3148973,3075.1689453125,103,-1,177
3149004,3075.19921875,351,1,177
3161411,3087.3154296875,13,-1,178
3162436,3088.31640625,1,-1,178
3169022,3094.748046875,350,0,178
3169114,3094.837890625,351,0,178
3169142,3094.865234375,350,0,178
3169177,3094.8994140625,351,0,178
3169541,3095.2548828125,350,0,178
3169601,3095.3134765625,351,0,178
3169605,3095.3173828125,113,-1,178
3169625,3095.3369140625,350,0,178
3169667,3095.3779296875,351,0,178
3169680,3095.390625,350,0,178
3169715,3095.4248046875,351,0,178
3169733,3095.4423828125,350,0,178
3169817,3095.5244140625,351,0,178
3169836,3095.54296875,350,0,178
3170036,3095.73828125,101,-1,178
3170079,3095.7802734375,351,0,178
3182478,3107.888671875,16,-1,179
3183501,3108.8876953125,1,-1,179
3190204,3115.43359375,350,1,179
3190249,3115.4775390625,351,1,179
3190428,3115.65234375,350,1,179
3190473,3115.6962890625,351,1,179
3190509,3115.7314453125,350,1,179
3190552,3115.7734375,351,1,179
3190629,3115.8486328125,350,1,179
3190671,3115.8896484375,351,1,179
3190672,3115.890625,116,-1,179
3190856,3116.0703125,350,1,179
3190890,3116.103515625,351,1,179
3190988,3116.19921875,350,1,179
3191055,3116.2646484375,351,1,179
3191076,3116.28515625,350,1,179
3191248,3116.453125,103,-1,179
3191290,3116.494140625,351,1,179
3216421,3141.0361328125,13,-1,180
3217445,3142.0361328125,1,-1,180
3224615,3149.0380859375,113,-1,180
3224803,3149.2216796875,350,0,180
3225037,3149.4501953125,351,0,180
3225039,3149.4521484375,101,-1,180
3237452,3161.57421875,13,-1,181
3238476,3162.57421875,1,-1,181
3239203,3163.2841796875,350,0,181
3239274,3163.353515625,351,0,181
3245647,3169.5771484375,113,-1,181
3246702,3170.607421875,350,0,181
3246919,3170.8193359375,101,-1,181
3246954,3170.853515625,351,0,181
3259367,3182.9755859375,16,-1,182
3260391,3183.9755859375,1,-1,182
3260553,3184.1337890625,350,1,182
3260571,3184.1513671875,351,1,182
3262713,3186.2431640625,350,1,182
3262781,3186.3095703125,351,1,182
3266534,3189.974609375,350,1,182
3266586,3190.025390625,351,1,182
3267042,3190.470703125,350,1,182
3267110,3190.537109375,351,1,182
3267290,3190.712890625,350,1,182
3267327,3190.7490234375,351,1,182
3267560,3190.9765625,116,-1,182
3267774,3191.185546875,350,1,182
3267996,3191.40234375,103,-1,182
3268006,3191.412109375,351,1,182
3280431,3203.5458984375,13,-1,183
3281455,3204.5458984375,1,-1,183
3288414,3211.341796875,350,0,183
3288480,3211.40625,351,0,183
3288624,3211.546875,113,-1,183
3288718,3211.638671875,350,0,183
3288784,3211.703125,351,0,183
3288798,3211.716796875,350,0,183
3288999,3211.9130859375,101,-1,183
3289014,3211.927734375,351,0,183
3301430,3224.052734375,16,-1,184
3302453,3225.0517578125,1,-1,184
3305331,3227.8623046875,350,1,184
3305348,3227.87890625,351,1,184
3308435,3230.8935546875,350,1,184
3308449,3230.9072265625,351,1,184
3309624,3232.0546875,116,-1,184
3309913,3232.3369140625,350,1,184
3310036,3232.45703125,103,-1,184
3310072,3232.4921875,351,1,184
3322474,3244.603515625,16,-1,185
3323497,3245.6025390625,1,-1,185
3330667,3252.6044921875,116,-1,185
3330985,3252.9150390625,350,1,185
3331153,3253.0791015625,103,-1,185
3331155,3253.0810546875,351,1,185
3343592,3265.2265625,16,-1,186
3344614,3266.224609375,1,-1,186
3348933,3270.4423828125,350,1,186
3348962,3270.470703125,351,1,186
3351608,3273.0546875,350,1,186
3351624,3273.0703125,351,1,186
3351784,3273.2265625,116,-1,186
3351814,3273.255859375,350,1,186
3351847,3273.2880859375,351,1,186
3351975,3273.4130859375,350,1,186
3351990,3273.427734375,351,1,186
3352090,3273.525390625,350,1,186
3352282,3273.712890625,103,-1,186
3352301,3273.7314453125,351,1,186
3364722,3285.861328125,13,-1,187
3365423,3286.5458984375,350,0,187
3365438,3286.560546875,351,0,187
3365465,3286.5869140625,350,0,187
3365495,3286.6162109375,351,0,187
3365746,3286.861328125,1,-1,187
3371869,3292.8408203125,350,0,187
3371884,3292.85546875,351,0,187
3372861,3293.8095703125,350,0,187
3372874,3293.822265625,351,0,187
3372895,3293.8427734375,350,0,187
3372917,3293.8642578125,113,-1,187
3372947,3293.8935546875,351,0,187
3373144,3294.0859375,350,0,187
3373341,3294.2783203125,101,-1,187
3373399,3294.3349609375,351,0,187
3385776,3306.421875,13,-1,188
3386801,3307.4228515625,1,-1,188
3391645,3312.1533203125,350,1,188
3391658,3312.166015625,351,1,188
3393686,3314.146484375,350,0,188
3393743,3314.2021484375,351,0,188
3393768,3314.2265625,350,0,188
3393810,3314.267578125,351,0,188
3393842,3314.298828125,350,0,188
3393880,3314.3359375,351,0,188
3393947,3314.4013671875,350,0,188
3393971,3314.4248046875,113,-1,188
3394012,3314.46484375,351,0,188
3394104,3314.5546875,350,0,188
3394214,3314.662109375,351,0,188
3394237,3314.6845703125,350,0,188
3394371,3314.8154296875,101,-1,188
3394456,3314.8984375,351,0,188
3406810,3326.962890625,13,-1,189
3407833,3327.9619140625,1,-1,189
3415003,3334.9638671875,113,-1,189
3415041,3335.0009765625,350,0,189
3415100,3335.05859375,351,0,189
3415121,3335.0791015625,350,0,189
3415199,3335.1552734375,351,0,189
3415213,3335.1689453125,350,0,189
3415464,3335.4140625,101,-1,189
3415492,3335.44140625,351,0,189
3427894,3347.552734375,16,-1,190
3428917,3348.5517578125,1,-1,190
3431141,3350.7236328125,350,0,190
3431180,3350.76171875,351,0,190
3436088,3355.5546875,116,-1,190
3436437,3355.8955078125,350,1,190
3436625,3356.0791015625,103,-1,190
3436669,3356.1220703125,351,1,190
3449050,3368.212890625,16,-1,191
3450073,3369.2119140625,1,-1,191
3457244,3376.21484375,116,-1,191
3457709,3376.6689453125,350,1,191
3458016,3376.96875,103,-1,191
3458024,3376.9765625,351,1,191
3470450,3389.111328125,16,-1,192
3471474,3390.111328125,1,-1,192
3471788,3390.41796875,350,1,192
3471830,3390.458984375,351,1,192
3472539,3391.1513671875,350,1,192
3472573,3391.1845703125,351,1,192
3473644,3392.23046875,350,0,192
3473704,3392.2890625,351,0,192
3478645,3397.1142578125,116,-1,192
3478787,3397.2529296875,350,1,192
3478803,3397.2685546875,351,1,192
3478923,3397.3857421875,350,1,192
3479014,3397.474609375,351,1,192
3479123,3397.5810546875,350,1,192
3479287,3397.7412109375,103,-1,192
3479334,3397.787109375,351,1,192
3491724,3409.88671875,16,-1,193
3492311,3410.4599609375,350,0,193
3492339,3410.4873046875,351,0,193
3492413,3410.5595703125,350,0,193
3492465,3410.6103515625,351,0,193
3492511,3410.6552734375,350,0,193
3492570,3410.712890625,351,0,193
3492650,3410.791015625,350,0,193
3492709,3410.8486328125,351,0,193
3492745,3410.8837890625,1,-1,193
3492764,3410.90234375,350,0,193
3492825,3410.9619140625,351,0,193
3496339,3414.3935546875,350,0,193
3496356,3414.41015625,351,0,193
3499917,3417.8876953125,116,-1,193
